run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
2,21,9,0.0,0.6377823364412237,0.2676343098055492,0.15732777374509013
2,22,9,0.0,0.4634120322519355,0.21020492740244273,0.15290129108575004
2,23,9,0.0,0.5251082762803461,0.24198245869529708,0.13530358971484766
2,24,9,0.0,0.5251082762803461,0.27359643100106834,0.15312439172368575
2,25,9,0.0,0.5292637752731203,0.2713437251026419,0.12087082994804006
2,26,9,0.0,0.5741830351337287,0.2880982618915695,0.1545510776255148
2,27,9,0.0,0.5741830351337287,0.2773862609189976,0.1321716849309699
2,28,9,0.0,0.5591625714717354,0.3150828577339113,0.10922632440011142
2,29,9,0.0,0.6199912004988966,0.28445881900320397,0.11176697874667803
2,30,9,0.0,0.6195601644035196,0.28340053117487746,0.11259220952240644
2,31,9,0.0,0.6515555114173408,0.29784675732852545,0.10243999329172862
2,32,9,0.0,0.6515555114173408,0.29306410261962157,0.1446831664784484
2,33,9,0.0,0.6515555114173408,0.2906006783673999,0.1588637713387463
2,34,9,0.0,0.7474328282174483,0.31180139448179844,0.16547130767184856
2,35,9,0.0,0.6195601644035196,0.24979383375003017,0.13461980996100076
2,36,9,0.0,0.6510483258456711,0.3188875659371985,0.12479999458110427
2,37,9,0.0,0.7035688927510675,0.3444042633342886,0.13223384307448155
2,38,9,0.0,0.7035688927510675,0.3236704378673179,0.15536751073348654
2,39,9,0.0,0.7535938736897639,0.3073665309943045,0.19602554454162532
2,40,9,0.0,0.7535938736897639,0.36011918891317124,0.19366649705578842
2,41,9,0.0,0.7035688927510675,0.3485723741092545,0.20044459218791028
2,42,9,0.0,0.7536184711205709,0.3565477068594384,0.20533118381307008
2,43,9,0.0,0.7535938736897639,0.32235441390576414,0.22655168299855277
2,44,9,0.0,0.7588174659642782,0.35697117267471795,0.1999636782436046
2,45,9,0.0,0.7097334995944323,0.32487574504238415,0.2130690216747245
